event_id,account_id,week_start,tier,feature,usage_count
33234,179,2024-10-21,Enterprise,integrations,14.0
33235,179,2024-10-21,Enterprise,api,8.0
33236,179,2024-10-28,Enterprise,dashboard,8.0
33237,179,2024-10-28,Enterprise,reports,13.0
33238,179,2024-10-28,Enterprise,automation,7.0
33239,179,2024-10-28,Enterprise,integrations,11.0
33240,179,2024-10-28,Enterprise,api,6.0
33241,179,2024-11-04,Enterprise,dashboard,14.0
33242,179,2024-11-04,Enterprise,reports,4.0
33243,179,2024-11-04,Enterprise,automation,10.0
33244,179,2024-11-04,Enterprise,integrations,11.0
33245,179,2024-11-04,Enterprise,api,15.0
33246,179,2024-11-11,Enterprise,dashboard,12.0
33247,179,2024-11-11,Enterprise,reports,8.0
33248,179,2024-11-11,Enterprise,automation,13.0
33249,179,2024-11-11,Enterprise,integrations,11.0
33250,179,2024-11-11,Enterprise,api,15.0
33251,179,2024-11-18,Enterprise,dashboard,13.0
33252,179,2024-11-18,Enterprise,reports,12.0
33253,179,2024-11-18,Enterprise,automation,11.0
33254,179,2024-11-18,Enterprise,integrations,14.0
33255,179,2024-11-18,Enterprise,api,8.0
33256,179,2024-11-25,Enterprise,dashboard,9.0
33257,179,2024-11-25,Enterprise,reports,11.0
33258,179,2024-11-25,Enterprise,automation,8.0
33259,179,2024-11-25,Enterprise,integrations,9.0
33260,179,2024-11-25,Enterprise,api,12.0
33261,179,2024-12-02,Enterprise,dashboard,10.0
33262,179,2024-12-02,Enterprise,reports,14.0
33263,179,2024-12-02,Enterprise,automation,4.0
33264,179,2024-12-02,Enterprise,integrations,9.0
33265,179,2024-12-02,Enterprise,api,10.0
33266,179,2024-12-09,Enterprise,dashboard,11.0
33267,179,2024-12-09,Enterprise,reports,10.0
33268,179,2024-12-09,Enterprise,automation,9.0
33269,179,2024-12-09,Enterprise,integrations,8.0
33270,179,2024-12-09,Enterprise,api,15.0
33271,179,2024-12-16,Enterprise,dashboard,6.0
33272,179,2024-12-16,Enterprise,reports,8.0
33273,179,2024-12-16,Enterprise,automation,11.0
33274,179,2024-12-16,Enterprise,integrations,12.0
33275,179,2024-12-16,Enterprise,api,10.0
33276,179,2024-12-23,Enterprise,dashboard,15.0
33277,179,2024-12-23,Enterprise,reports,14.0
33278,179,2024-12-23,Enterprise,automation,12.0
33279,179,2024-12-23,Enterprise,integrations,11.0
33280,179,2024-12-23,Enterprise,api,9.0
33281,180,2024-01-01,Growth,dashboard,12.0
33282,180,2024-01-01,Growth,reports,5.0
33283,180,2024-01-01,Growth,automation,10.0
33284,180,2024-01-08,Growth,dashboard,13.0
33285,180,2024-01-08,Growth,reports,11.0
33286,180,2024-01-08,Growth,automation,10.0
33287,180,2024-01-15,Growth,dashboard,9.0
33288,180,2024-01-15,Growth,reports,10.0
33289,180,2024-01-15,Growth,automation,6.0
33290,180,2024-01-22,Growth,dashboard,8.0
33291,180,2024-01-22,Growth,reports,12.0
33292,180,2024-01-22,Growth,automation,6.0
33293,180,2024-01-29,Growth,dashboard,7.0
33294,180,2024-01-29,Growth,reports,20.0
33295,180,2024-01-29,Growth,automation,9.0
33296,180,2024-02-05,Growth,dashboard,10.0
33297,180,2024-02-05,Growth,reports,14.0
33298,180,2024-02-05,Growth,automation,3.0
33299,180,2024-02-12,Growth,dashboard,13.0
33300,180,2024-02-12,Growth,reports,14.0
33301,180,2024-02-12,Growth,automation,7.0
33302,180,2024-02-19,Growth,dashboard,6.0
33303,180,2024-02-19,Growth,reports,11.0
33304,180,2024-02-19,Growth,automation,14.0
33305,180,2024-02-26,Growth,dashboard,10.0
33306,180,2024-02-26,Growth,reports,9.0
33307,180,2024-02-26,Growth,automation,14.0
33308,180,2024-03-04,Growth,dashboard,11.0
33309,180,2024-03-04,Growth,reports,12.0
33310,180,2024-03-04,Growth,automation,17.0
33311,180,2024-03-11,Growth,dashboard,12.0
33312,180,2024-03-11,Growth,reports,11.0
33313,180,2024-03-11,Growth,automation,17.0
33314,180,2024-03-18,Growth,dashboard,8.0
33315,180,2024-03-18,Growth,reports,13.0
33316,180,2024-03-18,Growth,automation,9.0
33317,180,2024-03-25,Growth,dashboard,14.0
33318,180,2024-03-25,Growth,reports,10.0
33319,180,2024-03-25,Growth,automation,5.0
33320,180,2024-04-01,Growth,dashboard,12.0
33321,180,2024-04-01,Growth,reports,8.0
33322,180,2024-04-01,Growth,automation,9.0
33323,180,2024-04-08,Growth,dashboard,5.0
33324,180,2024-04-08,Growth,reports,7.0
33325,180,2024-04-08,Growth,automation,9.0
33326,180,2024-04-15,Growth,dashboard,9.0
33327,180,2024-04-15,Growth,reports,0.0
33328,180,2024-04-15,Growth,automation,10.0
33329,180,2024-04-22,Growth,dashboard,8.0
33330,180,2024-04-22,Growth,reports,10.0
33331,180,2024-04-22,Growth,automation,17.0
33332,180,2024-04-29,Growth,dashboard,8.0
33333,180,2024-04-29,Growth,reports,10.0
33334,180,2024-04-29,Growth,automation,7.0
33335,180,2024-05-06,Growth,dashboard,6.0
33336,180,2024-05-06,Growth,reports,7.0
33337,180,2024-05-06,Growth,automation,10.0
33338,180,2024-05-13,Growth,dashboard,12.0
33339,180,2024-05-13,Growth,reports,10.0
33340,180,2024-05-13,Growth,automation,10.0
33341,180,2024-05-20,Growth,dashboard,6.0
33342,180,2024-05-20,Growth,reports,5.0
33343,180,2024-05-20,Growth,automation,9.0
33344,180,2024-05-27,Growth,dashboard,12.0
33345,180,2024-05-27,Growth,reports,16.0
33346,180,2024-05-27,Growth,automation,10.0
33347,180,2024-06-03,Growth,dashboard,8.0
33348,180,2024-06-03,Growth,reports,6.0
33349,180,2024-06-03,Growth,automation,8.0
33350,180,2024-06-10,Growth,dashboard,9.0
33351,180,2024-06-10,Growth,reports,13.0
33352,180,2024-06-10,Growth,automation,14.0
33353,180,2024-06-17,Growth,dashboard,12.0
33354,180,2024-06-17,Growth,reports,12.0
33355,180,2024-06-17,Growth,automation,6.0
33356,180,2024-06-24,Growth,dashboard,12.0
33357,180,2024-06-24,Growth,reports,14.0
33358,180,2024-06-24,Growth,automation,10.0
33359,180,2024-07-01,Growth,dashboard,11.0
33360,180,2024-07-01,Growth,reports,7.0
33361,180,2024-07-01,Growth,automation,8.0
33362,180,2024-07-08,Growth,dashboard,13.0
33363,180,2024-07-08,Growth,reports,16.0
33364,180,2024-07-08,Growth,automation,10.0
33365,180,2024-07-15,Growth,dashboard,18.0
33366,180,2024-07-15,Growth,reports,9.0
33367,180,2024-07-15,Growth,automation,14.0
33368,180,2024-07-22,Growth,dashboard,11.0
33369,180,2024-07-22,Growth,reports,15.0
33370,180,2024-07-22,Growth,automation,15.0
33371,180,2024-07-29,Growth,dashboard,10.0
33372,180,2024-07-29,Growth,reports,15.0
33373,180,2024-07-29,Growth,automation,6.0
33374,180,2024-08-05,Growth,dashboard,9.0
33375,180,2024-08-05,Growth,reports,14.0
33376,180,2024-08-05,Growth,automation,12.0
33377,180,2024-08-12,Growth,dashboard,8.0
33378,180,2024-08-12,Growth,reports,8.0
33379,180,2024-08-12,Growth,automation,16.0
33380,180,2024-08-19,Growth,dashboard,8.0
33381,180,2024-08-19,Growth,reports,6.0
33382,180,2024-08-19,Growth,automation,15.0
33383,180,2024-08-26,Growth,dashboard,10.0
33384,180,2024-08-26,Growth,reports,5.0
33385,180,2024-08-26,Growth,automation,7.0
33386,180,2024-09-02,Growth,dashboard,15.0
33387,180,2024-09-02,Growth,reports,11.0
33388,180,2024-09-02,Growth,automation,6.0
33389,180,2024-09-09,Growth,dashboard,6.0
33390,180,2024-09-09,Growth,reports,5.0
33391,180,2024-09-09,Growth,automation,9.0
33392,180,2024-09-16,Growth,dashboard,6.0
33393,180,2024-09-16,Growth,reports,7.0
33394,180,2024-09-16,Growth,automation,15.0
33395,180,2024-09-23,Growth,dashboard,8.0
33396,180,2024-09-23,Growth,reports,8.0
33397,180,2024-09-23,Growth,automation,5.0
33398,180,2024-09-30,Growth,dashboard,6.0
33399,180,2024-09-30,Growth,reports,14.0
33400,180,2024-09-30,Growth,automation,9.0
33401,180,2024-10-07,Growth,dashboard,9.0
33402,180,2024-10-07,Growth,reports,7.0
33403,180,2024-10-07,Growth,automation,10.0
33404,180,2024-10-14,Growth,dashboard,6.0
33405,180,2024-10-14,Growth,reports,8.0
33406,180,2024-10-14,Growth,automation,18.0
33407,180,2024-10-21,Growth,dashboard,14.0
33408,180,2024-10-21,Growth,reports,8.0
33409,180,2024-10-21,Growth,automation,12.0
33410,180,2024-10-28,Growth,dashboard,12.0
33411,180,2024-10-28,Growth,reports,13.0
33412,180,2024-10-28,Growth,automation,7.0
33413,180,2024-11-04,Growth,dashboard,7.0
33414,180,2024-11-04,Growth,reports,10.0
33415,180,2024-11-04,Growth,automation,19.0
33416,180,2024-11-11,Growth,dashboard,9.0
33417,180,2024-11-11,Growth,reports,15.0
33418,180,2024-11-11,Growth,automation,9.0
33419,180,2024-11-18,Growth,dashboard,13.0
33420,180,2024-11-18,Growth,reports,0.0
33421,180,2024-11-18,Growth,automation,7.0
33422,180,2024-11-25,Growth,dashboard,9.0
33423,180,2024-11-25,Growth,reports,7.0
33424,180,2024-11-25,Growth,automation,16.0
33425,180,2024-12-02,Growth,dashboard,6.0
33426,180,2024-12-02,Growth,reports,14.0
33427,180,2024-12-02,Growth,automation,8.0
33428,180,2024-12-09,Growth,dashboard,12.0
33429,180,2024-12-09,Growth,reports,11.0
33430,180,2024-12-09,Growth,automation,11.0
33431,180,2024-12-16,Growth,dashboard,12.0
33432,180,2024-12-16,Growth,reports,8.0
33433,180,2024-12-16,Growth,automation,4.0
33434,180,2024-12-23,Growth,dashboard,8.0
33435,180,2024-12-23,Growth,reports,9.0
33436,180,2024-12-23,Growth,automation,8.0
33437,181,2024-01-01,Enterprise,dashboard,11.0
33438,181,2024-01-01,Enterprise,reports,15.0
33439,181,2024-01-01,Enterprise,automation,14.0
33440,181,2024-01-01,Enterprise,integrations,9.0
33441,181,2024-01-01,Enterprise,api,11.0
33442,181,2024-01-08,Enterprise,dashboard,9.0
33443,181,2024-01-08,Enterprise,reports,10.0
33444,181,2024-01-08,Enterprise,automation,16.0
33445,181,2024-01-08,Enterprise,integrations,9.0
33446,181,2024-01-08,Enterprise,api,10.0
33447,181,2024-01-15,Enterprise,dashboard,17.0
33448,181,2024-01-15,Enterprise,reports,5.0
33449,181,2024-01-15,Enterprise,automation,8.0
33450,181,2024-01-15,Enterprise,integrations,5.0
33451,181,2024-01-15,Enterprise,api,12.0
33452,181,2024-01-22,Enterprise,dashboard,19.0
33453,181,2024-01-22,Enterprise,reports,11.0
33454,181,2024-01-22,Enterprise,automation,8.0
33455,181,2024-01-22,Enterprise,integrations,11.0
33456,181,2024-01-22,Enterprise,api,14.0
33457,181,2024-01-29,Enterprise,dashboard,14.0
33458,181,2024-01-29,Enterprise,reports,12.0
33459,181,2024-01-29,Enterprise,automation,10.0
33460,181,2024-01-29,Enterprise,integrations,12.0
33461,181,2024-01-29,Enterprise,api,10.0
33462,181,2024-02-05,Enterprise,dashboard,9.0
33463,181,2024-02-05,Enterprise,reports,9.0
33464,181,2024-02-05,Enterprise,automation,11.0
33465,181,2024-02-05,Enterprise,integrations,8.0
33466,181,2024-02-05,Enterprise,api,10.0
33467,181,2024-02-12,Enterprise,dashboard,12.0
33468,181,2024-02-12,Enterprise,reports,7.0
33469,181,2024-02-12,Enterprise,automation,7.0
33470,181,2024-02-12,Enterprise,integrations,8.0
33471,181,2024-02-12,Enterprise,api,9.0
33472,181,2024-02-19,Enterprise,dashboard,8.0
33473,181,2024-02-19,Enterprise,reports,11.0
33474,181,2024-02-19,Enterprise,automation,6.0
33475,181,2024-02-19,Enterprise,integrations,10.0
33476,181,2024-02-19,Enterprise,api,7.0
33477,181,2024-02-26,Enterprise,dashboard,6.0
33478,181,2024-02-26,Enterprise,reports,10.0
33479,181,2024-02-26,Enterprise,automation,7.0
33480,181,2024-02-26,Enterprise,integrations,8.0
33481,181,2024-02-26,Enterprise,api,11.0
33482,181,2024-03-04,Enterprise,dashboard,8.0
33483,181,2024-03-04,Enterprise,reports,10.0
33484,181,2024-03-04,Enterprise,automation,14.0
33485,181,2024-03-04,Enterprise,integrations,8.0
33486,181,2024-03-04,Enterprise,api,8.0
33487,181,2024-03-11,Enterprise,dashboard,12.0
33488,181,2024-03-11,Enterprise,reports,9.0
33489,181,2024-03-11,Enterprise,automation,15.0
33490,181,2024-03-11,Enterprise,integrations,8.0
33491,181,2024-03-11,Enterprise,api,13.0
33492,181,2024-03-18,Enterprise,dashboard,9.0
33493,181,2024-03-18,Enterprise,reports,15.0
33494,181,2024-03-18,Enterprise,automation,11.0
33495,181,2024-03-18,Enterprise,integrations,13.0
33496,181,2024-03-18,Enterprise,api,9.0
33497,181,2024-03-25,Enterprise,dashboard,8.0
33498,181,2024-03-25,Enterprise,reports,20.0
33499,181,2024-03-25,Enterprise,automation,13.0
33500,181,2024-03-25,Enterprise,integrations,9.0
33501,181,2024-03-25,Enterprise,api,8.0
33502,181,2024-04-01,Enterprise,dashboard,10.0
33503,181,2024-04-01,Enterprise,reports,6.0
33504,181,2024-04-01,Enterprise,automation,11.0
33505,181,2024-04-01,Enterprise,integrations,10.0
33506,181,2024-04-01,Enterprise,api,11.0
33507,181,2024-04-08,Enterprise,dashboard,11.0
33508,181,2024-04-08,Enterprise,reports,12.0
33509,181,2024-04-08,Enterprise,automation,9.0
33510,181,2024-04-08,Enterprise,integrations,10.0
33511,181,2024-04-08,Enterprise,api,15.0
33512,181,2024-04-15,Enterprise,dashboard,11.0
33513,181,2024-04-15,Enterprise,reports,10.0
33514,181,2024-04-15,Enterprise,automation,16.0
33515,181,2024-04-15,Enterprise,integrations,8.0
33516,181,2024-04-15,Enterprise,api,10.0
33517,181,2024-04-22,Enterprise,dashboard,14.0
33518,181,2024-04-22,Enterprise,reports,10.0
33519,181,2024-04-22,Enterprise,automation,7.0
33520,181,2024-04-22,Enterprise,integrations,17.0
33521,181,2024-04-22,Enterprise,api,8.0
33522,181,2024-04-29,Enterprise,dashboard,10.0
33523,181,2024-04-29,Enterprise,reports,13.0
33524,181,2024-04-29,Enterprise,automation,11.0
33525,181,2024-04-29,Enterprise,integrations,11.0
33526,181,2024-04-29,Enterprise,api,14.0
33527,181,2024-05-06,Enterprise,dashboard,13.0
33528,181,2024-05-06,Enterprise,reports,11.0
33529,181,2024-05-06,Enterprise,automation,9.0
33530,181,2024-05-06,Enterprise,integrations,13.0
33531,181,2024-05-06,Enterprise,api,11.0
33532,181,2024-05-13,Enterprise,dashboard,12.0
33533,181,2024-05-13,Enterprise,reports,13.0
33534,181,2024-05-13,Enterprise,automation,10.0
33535,181,2024-05-13,Enterprise,integrations,14.0
33536,181,2024-05-13,Enterprise,api,7.0
33537,181,2024-05-20,Enterprise,dashboard,12.0
33538,181,2024-05-20,Enterprise,reports,14.0
33539,181,2024-05-20,Enterprise,automation,13.0
33540,181,2024-05-20,Enterprise,integrations,12.0
33541,181,2024-05-20,Enterprise,api,10.0
33542,181,2024-05-27,Enterprise,dashboard,9.0
33543,181,2024-05-27,Enterprise,reports,14.0
33544,181,2024-05-27,Enterprise,automation,9.0
33545,181,2024-05-27,Enterprise,integrations,5.0
33546,181,2024-05-27,Enterprise,api,6.0
33547,181,2024-06-03,Enterprise,dashboard,15.0
33548,181,2024-06-03,Enterprise,reports,5.0
33549,181,2024-06-03,Enterprise,automation,10.0
33550,181,2024-06-03,Enterprise,integrations,14.0
33551,181,2024-06-03,Enterprise,api,9.0
33552,181,2024-06-10,Enterprise,dashboard,11.0
33553,181,2024-06-10,Enterprise,reports,13.0
33554,181,2024-06-10,Enterprise,automation,13.0
33555,181,2024-06-10,Enterprise,integrations,11.0
33556,181,2024-06-10,Enterprise,api,10.0
33557,181,2024-06-17,Enterprise,dashboard,12.0
33558,181,2024-06-17,Enterprise,reports,11.0
33559,181,2024-06-17,Enterprise,automation,15.0
33560,181,2024-06-17,Enterprise,integrations,13.0
33561,181,2024-06-17,Enterprise,api,10.0
33562,181,2024-06-24,Enterprise,dashboard,9.0
33563,181,2024-06-24,Enterprise,reports,6.0
33564,181,2024-06-24,Enterprise,automation,9.0
33565,181,2024-06-24,Enterprise,integrations,11.0
33566,181,2024-06-24,Enterprise,api,6.0
33567,181,2024-07-01,Enterprise,dashboard,15.0
33568,181,2024-07-01,Enterprise,reports,21.0
33569,181,2024-07-01,Enterprise,automation,11.0
33570,181,2024-07-01,Enterprise,integrations,13.0
33571,181,2024-07-01,Enterprise,api,10.0
33572,181,2024-07-08,Enterprise,dashboard,5.0
33573,181,2024-07-08,Enterprise,reports,12.0
33574,181,2024-07-08,Enterprise,automation,15.0
33575,181,2024-07-08,Enterprise,integrations,6.0
33576,181,2024-07-08,Enterprise,api,9.0
33577,181,2024-07-15,Enterprise,dashboard,11.0
33578,181,2024-07-15,Enterprise,reports,5.0
33579,181,2024-07-15,Enterprise,automation,7.0
33580,181,2024-07-15,Enterprise,integrations,12.0
33581,181,2024-07-15,Enterprise,api,9.0
33582,181,2024-07-22,Enterprise,dashboard,1.0
33583,181,2024-07-22,Enterprise,reports,4.0
33584,181,2024-07-22,Enterprise,automation,14.0
33585,181,2024-07-22,Enterprise,integrations,12.0
33586,181,2024-07-22,Enterprise,api,12.0
33587,181,2024-07-29,Enterprise,dashboard,13.0
33588,181,2024-07-29,Enterprise,reports,7.0
33589,181,2024-07-29,Enterprise,automation,5.0
33590,181,2024-07-29,Enterprise,integrations,10.0
33591,181,2024-07-29,Enterprise,api,14.0
33592,181,2024-08-05,Enterprise,dashboard,9.0
33593,181,2024-08-05,Enterprise,reports,9.0
33594,181,2024-08-05,Enterprise,automation,8.0
33595,181,2024-08-05,Enterprise,integrations,11.0
33596,181,2024-08-05,Enterprise,api,16.0
33597,181,2024-08-12,Enterprise,dashboard,10.0
33598,181,2024-08-12,Enterprise,reports,13.0
33599,181,2024-08-12,Enterprise,automation,11.0
33600,181,2024-08-12,Enterprise,integrations,11.0
33601,181,2024-08-12,Enterprise,api,14.0
33602,181,2024-08-19,Enterprise,dashboard,7.0
33603,181,2024-08-19,Enterprise,reports,6.0
33604,181,2024-08-19,Enterprise,automation,8.0
33605,181,2024-08-19,Enterprise,integrations,9.0
33606,181,2024-08-19,Enterprise,api,10.0
33607,181,2024-08-26,Enterprise,dashboard,7.0
33608,181,2024-08-26,Enterprise,reports,11.0
33609,181,2024-08-26,Enterprise,automation,6.0
33610,181,2024-08-26,Enterprise,integrations,5.0
33611,181,2024-08-26,Enterprise,api,5.0
33612,181,2024-09-02,Enterprise,dashboard,15.0
33613,181,2024-09-02,Enterprise,reports,4.0
33614,181,2024-09-02,Enterprise,automation,20.0
33615,181,2024-09-02,Enterprise,integrations,10.0
33616,181,2024-09-02,Enterprise,api,13.0
33617,181,2024-09-09,Enterprise,dashboard,7.0
33618,181,2024-09-09,Enterprise,reports,10.0
33619,181,2024-09-09,Enterprise,automation,12.0
33620,181,2024-09-09,Enterprise,integrations,6.0
33621,181,2024-09-09,Enterprise,api,13.0
33622,181,2024-09-16,Enterprise,dashboard,11.0
33623,181,2024-09-16,Enterprise,reports,8.0
33624,181,2024-09-16,Enterprise,automation,12.0
33625,181,2024-09-16,Enterprise,integrations,11.0
33626,181,2024-09-16,Enterprise,api,6.0
33627,181,2024-09-23,Enterprise,dashboard,12.0
33628,181,2024-09-23,Enterprise,reports,8.0
33629,181,2024-09-23,Enterprise,automation,6.0
33630,181,2024-09-23,Enterprise,integrations,7.0
33631,181,2024-09-23,Enterprise,api,11.0
33632,181,2024-09-30,Enterprise,dashboard,10.0
33633,181,2024-09-30,Enterprise,reports,9.0
33634,181,2024-09-30,Enterprise,automation,3.0
33635,181,2024-09-30,Enterprise,integrations,7.0
33636,181,2024-09-30,Enterprise,api,16.0
33637,181,2024-10-07,Enterprise,dashboard,17.0
33638,181,2024-10-07,Enterprise,reports,10.0
33639,181,2024-10-07,Enterprise,automation,17.0
33640,181,2024-10-07,Enterprise,integrations,10.0
33641,181,2024-10-07,Enterprise,api,12.0
33642,181,2024-10-14,Enterprise,dashboard,9.0
33643,181,2024-10-14,Enterprise,reports,9.0
33644,181,2024-10-14,Enterprise,automation,12.0
33645,181,2024-10-14,Enterprise,integrations,10.0
33646,181,2024-10-14,Enterprise,api,9.0
33647,181,2024-10-21,Enterprise,dashboard,7.0
33648,181,2024-10-21,Enterprise,reports,9.0
33649,181,2024-10-21,Enterprise,automation,19.0
33650,181,2024-10-21,Enterprise,integrations,11.0
33651,181,2024-10-21,Enterprise,api,8.0
33652,181,2024-10-28,Enterprise,dashboard,9.0
33653,181,2024-10-28,Enterprise,reports,10.0
33654,181,2024-10-28,Enterprise,automation,7.0
33655,181,2024-10-28,Enterprise,integrations,16.0
33656,181,2024-10-28,Enterprise,api,13.0
33657,181,2024-11-04,Enterprise,dashboard,10.0
33658,181,2024-11-04,Enterprise,reports,12.0
33659,181,2024-11-04,Enterprise,automation,11.0
33660,181,2024-11-04,Enterprise,integrations,6.0
33661,181,2024-11-04,Enterprise,api,10.0
33662,181,2024-11-11,Enterprise,dashboard,12.0
33663,181,2024-11-11,Enterprise,reports,7.0
33664,181,2024-11-11,Enterprise,automation,8.0
33665,181,2024-11-11,Enterprise,integrations,14.0
33666,181,2024-11-11,Enterprise,api,9.0
33667,181,2024-11-18,Enterprise,dashboard,3.0
33668,181,2024-11-18,Enterprise,reports,10.0
33669,181,2024-11-18,Enterprise,automation,12.0
33670,181,2024-11-18,Enterprise,integrations,4.0
33671,181,2024-11-18,Enterprise,api,6.0
33672,181,2024-11-25,Enterprise,dashboard,6.0
33673,181,2024-11-25,Enterprise,reports,15.0
33674,181,2024-11-25,Enterprise,automation,8.0
33675,181,2024-11-25,Enterprise,integrations,9.0
33676,181,2024-11-25,Enterprise,api,12.0
33677,181,2024-12-02,Enterprise,dashboard,13.0
33678,181,2024-12-02,Enterprise,reports,17.0
33679,181,2024-12-02,Enterprise,automation,11.0
33680,181,2024-12-02,Enterprise,integrations,13.0
33681,181,2024-12-02,Enterprise,api,9.0
33682,181,2024-12-09,Enterprise,dashboard,8.0
33683,181,2024-12-09,Enterprise,reports,12.0
33684,181,2024-12-09,Enterprise,automation,4.0
33685,181,2024-12-09,Enterprise,integrations,10.0
33686,181,2024-12-09,Enterprise,api,11.0
33687,181,2024-12-16,Enterprise,dashboard,9.0
33688,181,2024-12-16,Enterprise,reports,10.0
33689,181,2024-12-16,Enterprise,automation,10.0
33690,181,2024-12-16,Enterprise,integrations,7.0
33691,181,2024-12-16,Enterprise,api,7.0
33692,181,2024-12-23,Enterprise,dashboard,12.0
33693,181,2024-12-23,Enterprise,reports,12.0
33694,181,2024-12-23,Enterprise,automation,7.0
33695,181,2024-12-23,Enterprise,integrations,12.0
33696,181,2024-12-23,Enterprise,api,10.0
33697,182,2024-01-01,Starter,dashboard,5.0
33698,182,2024-01-01,Starter,reports,8.0
33699,182,2024-01-08,Starter,dashboard,10.0
33700,182,2024-01-08,Starter,reports,10.0
33701,182,2024-01-15,Starter,dashboard,11.0
33702,182,2024-01-15,Starter,reports,11.0
33703,182,2024-01-22,Starter,dashboard,8.0
33704,182,2024-01-22,Starter,reports,9.0
33705,182,2024-01-29,Starter,dashboard,9.0
33706,182,2024-01-29,Starter,reports,14.0
33707,182,2024-02-05,Starter,dashboard,10.0
33708,182,2024-02-05,Starter,reports,8.0
33709,182,2024-02-12,Starter,dashboard,8.0
33710,182,2024-02-12,Starter,reports,17.0
33711,182,2024-02-19,Starter,dashboard,8.0
33712,182,2024-02-19,Starter,reports,13.0
33713,182,2024-02-26,Starter,dashboard,7.0
33714,182,2024-02-26,Starter,reports,10.0
33715,182,2024-03-04,Starter,dashboard,14.0
33716,182,2024-03-04,Starter,reports,8.0
33717,182,2024-03-11,Starter,dashboard,14.0
33718,182,2024-03-11,Starter,reports,14.0
33719,182,2024-03-18,Starter,dashboard,12.0
33720,182,2024-03-18,Starter,reports,7.0
33721,182,2024-03-25,Starter,dashboard,10.0
33722,182,2024-03-25,Starter,reports,7.0
33723,182,2024-04-01,Starter,dashboard,7.0
33724,182,2024-04-01,Starter,reports,18.0
33725,182,2024-04-08,Starter,dashboard,12.0
33726,182,2024-04-08,Starter,reports,9.0
33727,182,2024-04-15,Starter,dashboard,8.0
33728,182,2024-04-15,Starter,reports,14.0
33729,182,2024-04-22,Starter,dashboard,7.0
33730,182,2024-04-22,Starter,reports,10.0
33731,182,2024-04-29,Starter,dashboard,10.0
33732,182,2024-04-29,Starter,reports,12.0
33733,182,2024-05-06,Starter,dashboard,7.0
33734,182,2024-05-06,Starter,reports,8.0
33735,182,2024-05-13,Starter,dashboard,9.0
33736,182,2024-05-13,Starter,reports,15.0
33737,182,2024-05-20,Starter,dashboard,8.0
33738,182,2024-05-20,Starter,reports,6.0
33739,182,2024-05-27,Starter,dashboard,10.0
33740,182,2024-05-27,Starter,reports,12.0
33741,182,2024-06-03,Starter,dashboard,10.0
33742,182,2024-06-03,Starter,reports,14.0
33743,182,2024-06-10,Starter,dashboard,7.0
33744,182,2024-06-10,Starter,reports,11.0
33745,182,2024-06-17,Starter,dashboard,9.0
33746,182,2024-06-17,Starter,reports,7.0
33747,182,2024-06-24,Starter,dashboard,7.0
33748,182,2024-06-24,Starter,reports,6.0
33749,182,2024-07-01,Starter,dashboard,15.0
33750,182,2024-07-01,Starter,reports,12.0
33751,182,2024-07-08,Starter,dashboard,11.0
33752,182,2024-07-08,Starter,reports,10.0
33753,182,2024-07-15,Starter,dashboard,13.0
33754,182,2024-07-15,Starter,reports,9.0
33755,182,2024-07-22,Starter,dashboard,10.0
33756,182,2024-07-22,Starter,reports,10.0
33757,182,2024-07-29,Starter,dashboard,11.0
33758,182,2024-07-29,Starter,reports,10.0
33759,182,2024-08-05,Starter,dashboard,13.0
33760,182,2024-08-05,Starter,reports,10.0
33761,182,2024-08-12,Starter,dashboard,13.0
33762,182,2024-08-12,Starter,reports,8.0
33763,182,2024-08-19,Starter,dashboard,10.0
33764,182,2024-08-19,Starter,reports,10.0
33765,182,2024-08-26,Starter,dashboard,11.0
33766,182,2024-08-26,Starter,reports,12.0
33767,182,2024-09-02,Starter,dashboard,8.0
33768,182,2024-09-02,Starter,reports,18.0
33769,182,2024-09-09,Starter,dashboard,14.0
33770,182,2024-09-09,Starter,reports,7.0
33771,182,2024-09-16,Starter,dashboard,7.0
33772,182,2024-09-16,Starter,reports,7.0
33773,182,2024-09-23,Starter,dashboard,5.0
33774,182,2024-09-23,Starter,reports,7.0
33775,182,2024-09-30,Starter,dashboard,13.0
33776,182,2024-09-30,Starter,reports,8.0
33777,182,2024-10-07,Starter,dashboard,13.0
33778,182,2024-10-07,Starter,reports,14.0
33779,182,2024-10-14,Starter,dashboard,12.0
33780,182,2024-10-14,Starter,reports,10.0
33781,182,2024-10-21,Starter,dashboard,6.0
33782,182,2024-10-21,Starter,reports,13.0
33783,182,2024-10-28,Starter,dashboard,5.0
33784,182,2024-10-28,Starter,reports,8.0
33785,182,2024-11-04,Starter,dashboard,6.0
33786,182,2024-11-04,Starter,reports,18.0
33787,182,2024-11-11,Starter,dashboard,12.0
33788,182,2024-11-11,Starter,reports,17.0
33789,182,2024-11-18,Starter,dashboard,13.0
33790,182,2024-11-18,Starter,reports,13.0
33791,182,2024-11-25,Starter,dashboard,5.0
33792,182,2024-11-25,Starter,reports,10.0
33793,182,2024-12-02,Starter,dashboard,13.0
33794,182,2024-12-02,Starter,reports,10.0
33795,182,2024-12-09,Starter,dashboard,4.0
33796,182,2024-12-09,Starter,reports,11.0
33797,182,2024-12-16,Starter,dashboard,7.0
33798,182,2024-12-16,Starter,reports,12.0
33799,182,2024-12-23,Starter,dashboard,13.0
